代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型,债券最新评级,债券余额,隐含波动率,发行人企业性质
113588.SH,润达转债,2025/03/10,186.455,223.746,223.746,211.256,223.746,37.291,20.0,267,1.316712328767,1.2712328767123289,0.8044836555737309,-42.7833,107.72047488046,116.02552511954,107.70981584354907,13.0,7.69230769,175.692307692308,48.053692307692,27.3510507881,205.0645,3.2578,-48.053692307692,163.10019788464353,6.0,2020/06/17,0.3,上交所,可转债,AA,2.34602,0.0,地方国有企业
123231.SZ,信测转债,2025/03/10,153.08,157.514,176.299,157.4,170.431,17.351,11.33459629,122,0.167123287671,4.668493150684932,0.2933738580422576,-7.3551,101.80806188442,68.62293811558,67.40422796132374,25.76,3.88198758,173.913043478261,-3.482043478261,-2.002175,37.8634,6.5391,3.482043478261,170.82443203338835,6.0,2023/11/09,0.2,深交所,可转债,AA-,4.571603,0.0001,私营
123099.SZ,Z普转退,2025/03/10,62.941,65.999,71.49,65.888,69.353,6.412,10.18731828,30,0.164383561644,1.9205479452054797,2.8837973843957725,33.4258,114.91579283948,-45.56279283948,-39.64885218442024,4.89,20.44989775,62.985685071575,6.367314928425,10.1091461039,-14.1596,0.4954,-6.367314928425,54.810295012763376,6.0,2021/02/09,0.4,深交所,可转债,B+,5.305718,0.0001,私营
118043.SH,福立转债,2025/03/10,174.976,178.1,196.291,177.2,191.929,16.953,9.68875732,209,0.286301369863,4.4301369863013695,0.26051300220394,-10.244,102.55962050313,89.36937949687,87.138952989927,15.0,6.66666667,195.866666666667,-3.937666666667,-2.0103812117,84.413,4.8162,3.937666666667,190.97834577175465,6.0,2023/08/14,0.3,上交所,可转债,AA-,5.16337,0.0001,中外合资
117226.SZ,24锦隆EB02,2025/03/10,98.0,106.1,106.1,105.9,106.0,8.0,8.16326531,74,0.101369863014,2.8,0.4716981132075472,0.4712,100.65966381377,5.34033618623,5.305338786060455,9.8,10.20408163,96.734693877551,9.265306122449,9.5780590717,10.7247,1.6702,-9.265306122449,96.10075199189959,3.0,2024/12/27,0.5,深交所,可交换债券(私募),,8.5,0.0763,私营
113601.SH,塞力转债,2025/03/10,111.53,122.3,125.0,118.01,119.596,8.066,7.23213485,202,1.383561643836,1.4493150684931506,2.0903709154152317,-1.2304,113.7758165353,5.8201834647,5.115483801335088,12.0,8.33333333,91.5,28.096,30.706010929,-28.0729,2.1512,-28.096,80.4213081359089,6.0,2020/08/21,0.5,上交所,可转债,BB+,4.18146,0.1902,私营
113608.SH,威派转债,2025/03/10,143.641,142.205,162.97,141.505,153.053,9.412,6.55244672,122,0.802191780822,0.0575342465753424,0.6100492183341653,-14.8509,100.65252952481,52.40047047519,52.06075865413171,6.06,16.50165017,148.184818481848,4.868181518152,3.2852093541,-30.909,2.7736,-4.868181518152,147.2241375169033,6.0,2020/11/09,0.5,上交所,可转债,A+,1.99103,0.0001,私营
128082.SZ,华锋转债,2025/03/10,140.84,146.75,152.555,145.936,149.0,8.16,5.79380858,97,0.744109589041,0.3671232876712328,1.184150041371678,-30.9623,98.465783014851,50.534216985149,51.321601715722124,8.7,11.49425287,140.574712643678,8.425287356322,5.9934587081,342.5713,2.871,-8.425287356322,142.76503810717267,6.0,2019/12/04,0.6,深交所,可转债,A-,1.417635,0.0001,私营
117225.SZ,24锦隆EB01,2025/03/10,100.93,106.6,106.6,106.48,106.5467,5.6167,5.564946,99,0.135616438356,2.7315068493150685,0.4692777908654139,0.2814,100.83312822411,5.71357177589,5.666363700619416,9.8,10.20408163,96.734693877551,9.812006122449,10.1432130802,10.7247,1.6702,-9.812006122449,95.93542874376575,3.0,2024/11/28,0.5,深交所,可交换债券(私募),AA,11.5,0.084,私营
118016.SH,京源转债,2025/03/10,138.24,137.2,150.9,137.2,145.879,7.639,5.52589699,218,0.597260273973,3.405479452054794,0.6854996264027036,-5.5765,94.150704430886,51.728295569114,54.94201650619261,9.79,10.2145046,146.067415730337,-0.188415730337,-0.1289923077,-167.8872,2.9001,0.188415730337,155.14213793011177,6.0,2022/08/05,0.5,上交所,可转债,A,3.31973,0.1433,私营
123215.SZ,铭利转债,2025/03/10,126.4,126.89,134.705,126.511,133.009,6.609,5.22863924,220,0.301369863014,4.4,0.3759144118067198,-1.7944,105.42415111198,27.58484888802,26.165587862993345,19.2,5.20833333,123.125,9.884,8.0276142132,-73.7959,4.2325,-9.884,116.7901270262242,6.0,2023/08/03,0.3,深交所,可转债,AA-,8.629492,0.0001,私营
127061.SZ,美锦转债,2025/03/10,99.0,99.11,104.44,99.11,104.02,5.02,5.07070707,325,0.712328767123,3.112328767123288,0.7690828686791003,5.6344,111.32019769081,-7.30019769081,-6.557837519374676,5.26,19.01140684,90.684410646388,13.335589353612,14.7054926625,-24.2097,1.5331,-13.335589353612,81.46267481330067,6.0,2022/04/20,0.3,深交所,可转债,A+,27.893526,0.0001,私营
117205.SZ,23希望E1,2025/03/10,103.0,104.2,108.19,104.2,108.19,5.19,5.03883495,354,1.454794520548,1.0328767123287672,1.38644976430354,1.6597,109.02002125261,-0.83002125261,-0.7613475424727353,13.0,7.69230769,75.615384615385,32.574615384615,43.0793489318,217.7212,2.0865,-32.574615384615,69.35917251398878,3.0,2023/03/22,1.5,深交所,可交换债券(私募),,57.745,0.0,私营
